,repo,last_commit_date,added_database_date,added_zenodo_date,published_date,doi,added_database_week
3574,https://github.com/paulhjkelly/taskgraph-metaprogramming,2020-04-14,2022-05-11,,2022-05-11,,2022-05-09
3575,https://github.com/al-mcintyre/mCaller,2021-06-24,2022-07-20,,2022-07-20,,2022-07-18
3576,https://github.com/blackrim/phyutility,2014-03-24,2022-07-20,,2022-07-20,http://bioinformatics.oxfordjournals.org/content/24/5/715,2022-07-18
3577,https://github.com/cistrome/MIRA,2023-07-30,2022-11-12,,2022-11-12,10.1038/S41592-022-01595-Z,2022-11-07
3578,https://github.com/syasini/AstroPaint,2023-05-04,2020-11-07,2020-11-04,2020-11-04,https://doi.org/10.5281/zenodo.4243176,2020-11-02
3579,https://github.com/oliveirara/polyMV,2023-09-04,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020PDU....3000608O,2022-07-11
3580,https://github.com/ICAMS/strucscan,2022-11-28,2022-12-03,,2022-12-03,https://doi.org/10.5281/zenodo.7313602,2022-11-28
3581,https://github.com/fhcrc/seqmagick,2023-06-20,2022-07-20,,2022-07-20,,2022-07-18
3582,https://github.com/tdaylan/pcat,2023-06-09,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2017ApJ...839....4D,2022-07-11
3583,https://github.com/bmvdgeijn/WASP,2021-04-22,2022-07-18,,2022-07-18,,2022-07-18
3584,https://github.com/Materials-Consortia/optimade-python-tools,2023-10-15,2021-09-25,2021-09-20,2021-09-20,https://doi.org/10.5281/zenodo.5517803,2021-09-20
3585,https://github.com/Materials-Consortia/OPTIMADE-Filter,2022-06-06,2021-12-18,,2021-12-18,10.1038/S41597-021-00974-Z,2021-12-13
3586,https://github.com/AMReX-Astro/wdmerger,2023-10-20,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2016ApJ...819...94K,2022-07-11
3587,https://github.com/AMReX-Astro/Castro,2023-10-01,2020-10-24,,2020-10-24,http://adsabs.harvard.edu/abs/2015ApJS..216...31Z,2020-10-19
3588,https://github.com/AMReX-Astro/Nyx,2023-08-24,2021-07-10,2021-07-01,2021-07-01,https://doi.org/10.5281/zenodo.5059767,2021-07-05
3589,https://github.com/AMReX-Astro/MAESTROeX,2023-10-03,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019arXiv190803634F,2022-07-11
3590,https://github.com/adamgayoso/totalVI_reproducibility,2020-04-28,2021-04-24,,2021-04-24,10.1038/S41592-020-01050-X,2021-04-19
3591,https://github.com/jdber1/opendrop,2022-04-21,2021-02-27,2021-02-22,2021-02-22,https://doi.org/10.5281/zenodo.4555201,2021-02-22
3592,https://github.com/brentp/nim-lapper,2021-10-27,2022-07-20,,2022-07-20,,2022-07-18
3593,https://github.com/brentp/smoove,2022-05-01,2022-09-24,,2022-09-24,,2022-09-19
3594,https://github.com/brentp/vcfanno,2022-11-29,2022-07-18,,2022-07-18,,2022-07-18
3595,https://github.com/brentp/somalier,2023-09-20,2022-07-18,,2022-07-18,,2022-07-18
3596,https://github.com/brentp/hts-nim-tools,2020-11-09,2022-07-20,,2022-07-20,,2022-07-18
3597,https://github.com/brentp/kexpr-nim,2020-11-06,2022-07-20,,2022-07-20,,2022-07-18
3598,https://github.com/brentp/cyvcf2,2023-09-21,2022-07-18,,2022-07-18,,2022-07-18
3599,https://github.com/brentp/cigar,2019-09-26,2022-07-20,,2022-07-20,,2022-07-18
3600,https://github.com/brentp/goleft,2022-09-23,2022-07-18,,2022-07-18,,2022-07-18
3601,https://github.com/brentp/mosdepth,2023-10-06,2022-07-18,,2022-07-18,,2022-07-18
3602,https://github.com/brentp/peddy,2021-06-02,2022-07-18,,2022-07-18,,2022-07-18
3603,https://github.com/brentp/gsort,2020-05-21,2022-07-18,,2022-07-18,,2022-07-18
3604,https://github.com/brentp/geneimpacts,2023-01-31,2022-07-20,,2022-07-20,,2022-07-18
3605,https://github.com/mbillingr/libgdf,2021-07-07,2022-07-20,,2022-07-20,https://dblp.org/rec/bib/journals/corr/abs-cs-0608052,2022-07-18
3606,https://github.com/multiply-org/sar-pre-processing,2022-01-31,2022-01-29,,2022-01-29,https://doi.org/10.5281/zenodo.5903483,2022-01-24
3607,https://github.com/EdanRein/pyPplusS,2021-09-18,2023-07-08,,2023-07-08,https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1111R,2023-07-03
3608,https://github.com/stamatak/ExaML,2020-04-20,2022-07-20,,2022-07-20,https://academic.oup.com/bioinformatics/article/31/15/2577/188794/ExaML-version-3-a-tool-for-phylogenomic-analyses,2022-07-18
3609,https://github.com/stamatak/AxPcoords.dist,2011-07-17,2022-07-20,,2022-07-20,,2022-07-18
3610,https://github.com/cadop/seg1d,2021-08-13,2020-08-22,2020-08-11,2020-08-11,https://doi.org/10.5281/zenodo.3979649,2020-08-17
3611,https://github.com/vcflib/tabixpp,2023-01-19,2022-07-20,,2022-07-20,,2022-07-18
3612,https://github.com/ekg/fastahack,2019-09-04,2022-07-20,,2022-07-20,,2022-07-18
3613,https://github.com/ekg/seqwish,2023-06-13,2022-07-20,,2022-07-20,,2022-07-18
3614,https://github.com/ekg/smithwaterman,2016-07-02,2022-07-20,,2022-07-20,,2022-07-18
3615,https://github.com/sid-krish/Rhometa_Full_Genome,2022-05-29,2023-08-12,,2023-08-12,10.1371/JOURNAL.PGEN.1010683,2023-08-07
3616,https://github.com/aberer/RogueNaRok,2021-06-07,2022-07-20,,2022-07-20,https://academic.oup.com/sysbio/article-lookup/doi/10.1093/sysbio/sys078,2022-07-18
3617,https://github.com/sjforeman/StringFast,2019-01-18,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2011PhRvD..84d3522F,2022-07-11
3618,https://github.com/davidebolo1993/VISOR,2022-05-11,2021-01-02,,2021-01-02,10.1093/BIOINFORMATICS/BTZ719,2020-12-28
3619,https://github.com/davidebolo1993/TRiCoLOR,2021-05-28,2020-07-18,,2020-07-18,,2020-07-13
3620,https://github.com/AstroUGent/shadowfax,2017-03-31,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2016A%26C....16..109V,2022-07-11
3621,https://github.com/jeschaef/Graph4Med,2022-12-13,2023-02-25,,2023-02-25,10.1186/S12859-022-05092-0,2023-02-20
3622,https://github.com/grazianoucci/cosmic_variance,2021-04-16,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2021MNRAS.506..202U,2022-07-11
3623,https://github.com/grazianoucci/game,2019-03-07,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.1144U,2022-07-11
3624,https://github.com/candYgene/siga,2019-09-03,2020-07-04,,2020-07-04,10.5281/zenodo.1076437,2020-06-29
3625,https://github.com/candYgene/abg-ld,2018-03-29,2020-07-04,,2020-07-04,,2020-06-29
3626,https://github.com/candYgene/QTM,2020-08-30,2020-07-04,,2020-07-04,10.5281/zenodo.1193639,2020-06-29
3627,https://github.com/candYgene/pbg-ld,2023-05-08,2020-07-04,,2020-07-04,10.5281/zenodo.1458168,2020-06-29
3628,https://github.com/nebblu/ReACT,2022-09-15,2023-02-04,,2023-02-04,https://ui.adsabs.harvard.edu/abs/2022PhRvD.105b3531M,2023-01-30
3629,https://github.com/bonsai-team/matam,2023-03-31,2023-04-08,,2023-04-08,10.1093/bioinformatics/btx644,2023-04-03
3630,https://github.com/JEFworks-Lab/STdeconvolve,2023-04-11,2022-07-16,,2022-07-16,10.1038/S41467-022-30033-Z,2022-07-11
3631,https://github.com/pennsignals/chime,2021-09-21,2022-07-20,,2022-07-20,,2022-07-18
3632,https://github.com/NLeSC-GO-common-infrastructure/marzipan,2021-05-26,2021-05-29,,2021-05-29,10.5281/zenodo.4808164,2021-05-24
3633,https://github.com/cdanielmachado/reframed,2023-10-10,2023-01-14,,2023-01-14,,2023-01-09
3634,https://github.com/cdanielmachado/carveme,2023-08-31,2023-08-19,,2023-08-19,10.1038/s41559-022-01939-0,2023-08-14
3635,https://github.com/CosmoStat/shapepipe,2023-09-08,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2022arXiv220614689F,2022-07-11
3636,https://github.com/CosmoStat/Glimpse,2020-04-03,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2016A%26A...591A...2L,2022-07-11
3637,https://github.com/CosmoStat/score,2022-04-29,2022-10-01,,2022-10-01,https://ui.adsabs.harvard.edu/abs/2021arXiv210110021N,2022-09-26
3638,https://github.com/CosmoStat/mccd,2023-02-17,2022-10-29,,2022-10-29,https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..27L,2022-10-24
3639,https://github.com/sevenstarknight/SSMM,2019-03-18,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2017NewA...50....1J,2022-07-11
3640,https://github.com/sevenstarknight/VariableStarAnalysis,2022-04-07,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019ComAC...6....4J,2022-07-11
3641,https://github.com/sevenstarknight/OCDetector,2022-03-14,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019ComAC...6....4J,2022-07-11
3642,https://github.com/sevenstarknight/LINEARSupervisedClassification,2019-05-29,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/#abs/2017NewA...52...35J,2022-07-11
3643,https://github.com/mithun218/GiNaCDE,2023-06-04,2022-04-30,2022-03-17,2022-03-17,https://doi.org/10.5281/zenodo.6366056,2022-04-25
3644,https://github.com/Lyalpha/spalipy,2023-08-03,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020MNRAS.495..992L,2022-07-11
3645,https://github.com/gwpy/gwpy,2023-10-18,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2017A%26C....18...27A,2022-07-11
3646,https://github.com/sensein/etelemetry-client,2023-10-13,2022-07-20,,2022-07-20,,2022-07-18
3647,https://github.com/jamesaird/FAST,2019-08-15,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2009ApJ...700..221K,2022-07-11
3648,https://github.com/zhongqiu1245/CCS-Net,2022-08-03,2022-12-24,,2022-12-24,10.1109/JBHI.2022.3217174,2022-12-19
3649,https://github.com/astromer-science/main-code,2022-11-10,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2022arXiv220501677D,2022-07-11
3650,https://github.com/PopMedNet-Team/popmednet,2023-10-20,2022-03-05,2022-03-03,2022-03-03,https://doi.org/10.5281/zenodo.6325732,2022-02-28
3651,https://github.com/agsreejith/CONTROL,2023-06-02,2023-01-07,,2023-01-07,https://ui.adsabs.harvard.edu/abs/2022PASP..134k4506S,2023-01-02
3652,https://github.com/johnschwenck/bp,2022-08-12,2023-01-21,,2023-01-21,10.1371/journal.pone.0268934,2023-01-16
3653,https://github.com/bshoshany/OGRe,2021-09-17,2021-09-04,2021-08-08,2021-08-08,https://doi.org/10.5281/zenodo.5168868,2021-08-30
3654,https://github.com/bpairet/mayo_hci,2021-10-28,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2021MNRAS.503.3724P,2022-07-11
3655,https://github.com/AdmiralenOla/Scoary,2017-10-04,2022-07-20,,2022-07-20,https://genomebiology.biomedcentral.com/articles/10.1186/s13059-016-1108-8,2022-07-18
3656,https://github.com/alekseyzimin/ufasta,2019-01-31,2022-07-20,,2022-07-20,,2022-07-18
3657,https://github.com/YinanZhao21/SOAP_GPU,2023-03-17,2023-02-04,,2023-02-04,https://ui.adsabs.harvard.edu/abs/2023arXiv230104259Z,2023-01-30
3658,https://github.com/21cmfast/21cmFAST,2023-09-18,2020-10-24,2020-10-19,2020-10-19,https://doi.org/10.5281/zenodo.4107189,2020-10-19
3659,https://github.com/snystrom/memes,2023-02-03,2021-10-09,,2021-10-09,10.1101/2021.04.23.441089,2021-10-04
3660,https://github.com/beckermr/calclens,2016-04-14,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2013MNRAS.435..115B,2022-07-11
3661,https://github.com/yiling0210/APIR,2022-03-06,2022-01-22,,2022-01-22,10.1101/2021.09.08.459494,2022-01-17
3662,https://github.com/subisarkar/JexoSim,2021-11-13,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..433S,2022-07-11
3663,https://github.com/xenon-middleware/xenon-cli,2020-04-03,2020-07-04,,2020-07-04,10.5281/zenodo.597603,2020-06-29
3664,https://github.com/NLeSC/root-conda-recipes,2019-02-13,2020-07-04,2016-03-14,2016-03-14,10.5281/zenodo.47512,2020-06-29
3665,https://github.com/NLeSC/SalientDescriptor-matlab,2017-11-16,2020-07-04,,2020-07-04,10.5281/zenodo.831663,2020-06-29
3666,https://github.com/NLeSC/lokum,2020-03-04,2020-07-04,,2020-07-04,10.5281/zenodo.3482938,2020-06-29
3667,https://github.com/NLeSC/UncertaintyVisualization,2017-12-21,2020-07-04,,2020-07-04,10.5281/zenodo.996323,2020-06-29
3668,https://github.com/NLeSC/PattyData,2017-03-28,2020-07-04,,2020-07-04,,2020-06-29
3669,https://github.com/NLeSC/ExtJS-DateTime,2018-03-02,2020-07-04,,2020-07-04,,2020-06-29
3670,https://github.com/NLeSC/docker-couch-admin,2016-09-01,2020-07-04,2016-09-01,2016-09-01,10.5281/zenodo.61301,2020-06-29
3671,https://github.com/NLeSC/ahn-pointcloud-viewer-ws,2017-09-21,2020-07-04,,2020-07-04,10.5281/zenodo.909307,2020-06-29
3672,https://github.com/NLeSC/litstudy,2023-10-05,2022-07-23,,2022-07-23,10.5281/zenodo.3386071,2022-07-18
3673,https://github.com/NLeSC/eEcology-Annotation-WS,2021-09-03,2020-07-04,,2020-07-04,10.5281/zenodo.597984,2020-06-29
3674,https://github.com/NLeSC/python-template,2023-10-20,2020-07-04,,2020-07-04,10.5281/zenodo.1310751,2020-06-29
3675,https://github.com/NLeSC/eEcology-script-wrapper,2018-03-23,2020-07-04,,2020-07-04,10.5281/zenodo.1034002,2020-06-29
3676,https://github.com/xenon-middleware/xenon-flow,2021-11-16,2020-07-04,,2020-07-04,,2020-06-29
3677,https://github.com/NLeSC/SalientDetector-python,2017-11-06,2020-07-04,,2020-07-04,10.5281/zenodo.1042643,2020-06-29
3678,https://github.com/NLeSC/structure-from-motion,2018-09-26,2020-07-04,,2020-07-04,10.5281/zenodo.594751,2020-06-29
3679,https://github.com/NLeSC/PattyAnalytics,2018-09-27,2020-07-04,,2020-07-04,10.5281/zenodo.597210,2020-06-29
3680,https://github.com/NLeSC/Massive-PotreeConverter,2018-06-26,2020-07-04,2017-09-21,2017-09-21,10.5281/zenodo.910906,2020-06-29
3681,https://github.com/NLeSC/python-pcl,2018-09-26,2020-07-04,,2020-07-04,10.5281/zenodo.1435460,2020-06-29
3682,https://github.com/xenon-middleware/osmium,2018-03-23,2020-07-04,,2020-07-04,10.5281/zenodo.1065435,2020-06-29
3683,https://github.com/NLeSC/ShiCo,2022-03-21,2020-07-04,,2020-07-04,10.5281/zenodo.1187089,2020-06-29
3684,https://github.com/NLeSC/DiVE,2018-03-12,2020-07-04,,2020-07-04,10.5281/zenodo.598204,2020-06-29
3685,https://github.com/NLeSC/eSalsa-MPI,2017-09-21,2020-07-04,,2020-07-04,,2020-06-29
3686,https://github.com/NLeSC/EEG-epilepsy-diagnosis,2018-05-17,2020-07-04,,2020-07-04,10.5281/zenodo.1043937,2020-06-29
3687,https://github.com/NLeSC/eEcology-Classification,2016-10-10,2020-07-04,,2020-07-04,10.5281/zenodo.594525,2020-06-29
3688,https://github.com/NLeSC/compressing-the-sky,2017-11-15,2020-07-04,,2020-07-04,10.5281/zenodo.1050368,2020-06-29
3689,https://github.com/NLeSC/esibayes,2018-09-25,2020-07-04,,2020-07-04,10.5281/zenodo.1064714,2020-06-29
3690,https://github.com/xenon-middleware/xenon-grpc,2020-03-23,2020-07-04,,2020-07-04,10.5281/zenodo.1043481,2020-06-29
3691,https://github.com/NLeSC/case-law-app,2019-02-04,2020-07-04,,2020-07-04,10.5281/zenodo.596839,2020-06-29
3692,https://github.com/NLeSC/fairdatapoint,2022-03-08,2020-07-04,,2020-07-04,10.5281/zenodo.1083950,2020-06-29
3693,https://github.com/NLeSC/spot,2022-02-07,2020-07-04,,2020-07-04,10.5281/zenodo.1003345,2020-06-29
3694,https://github.com/NLeSC/xtas,2016-05-13,2020-07-04,,2020-07-04,10.5281/zenodo.1436531,2020-06-29
3695,https://github.com/NLeSC/Chemical-Analytics-Platform,2018-09-27,2020-07-04,,2020-07-04,10.5281/zenodo.1436464,2020-06-29
3696,https://github.com/NLeSC/boatswain,2020-09-08,2020-07-04,,2020-07-04,10.5281/zenodo.1149010,2020-06-29
3697,https://github.com/NLeSC/baklava,2019-09-09,2020-07-04,2020-01-29,2020-01-29,10.5281/zenodo.3630355,2020-06-29
3698,https://github.com/NLeSC/cptm,2017-10-27,2020-07-04,2016-03-17,2016-03-17,10.5281/zenodo.47756,2020-06-29
3699,https://github.com/NLeSC/hadrianus-scripts,2018-10-15,2020-07-04,,2020-07-04,10.5281/zenodo.1462264,2020-06-29
3700,https://github.com/NLeSC/SalientDetector-matlab,2017-11-06,2020-07-04,,2020-07-04,10.5281/zenodo.1042639,2020-06-29
3701,https://github.com/NLeSC/noodles,2022-02-08,2020-07-04,,2020-07-04,10.5281/zenodo.595714,2020-06-29
3702,https://github.com/NLeSC/MAGMa,2022-10-30,2020-07-04,,2020-07-04,10.5281/zenodo.1043225,2020-06-29
3703,https://github.com/NLeSC/OCTSegmentation,2018-10-16,2020-07-04,,2020-07-04,10.5281/zenodo.1464025,2020-06-29
3704,https://github.com/NLeSC/mcfly,2023-05-30,2020-07-04,,2020-07-04,10.5281/zenodo.596127,2020-06-29
3705,https://github.com/NLeSC/eAstroViz,2016-12-15,2020-07-04,,2020-07-04,,2020-06-29
3706,https://github.com/NLeSC/PattyVis,2018-09-27,2020-07-04,,2020-07-04,10.5281/zenodo.597175,2020-06-29
3707,https://github.com/NLeSC/nlesc-serverless-boilerplate,2020-06-08,2020-07-04,,2020-07-04,10.5281/zenodo.3628236,2020-06-29
3708,https://github.com/NLeSC/pycoeman,2017-11-14,2020-07-04,,2020-07-04,,2020-06-29
3709,https://github.com/NLeSC/eEcology-SMS-reciever,2018-11-30,2020-07-04,,2020-07-04,10.5281/zenodo.598013,2020-06-29
3710,https://github.com/gausspy/gausspy,2023-01-06,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2015AJ....149..138L,2022-07-11
3711,https://github.com/n-claes/legolas,2023-07-14,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020arXiv201014148C,2022-07-11
3712,https://github.com/cbalbin-bio/Epitopedia,2022-02-18,2022-03-05,,2022-03-05,10.1101/2021.08.26.457577,2022-02-28
3713,https://github.com/gbrammer/grizli,2023-10-06,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019ApJ...870..133E,2022-07-11
3714,https://github.com/dankelley/oce,2023-10-21,2022-03-05,2022-03-03,2022-03-03,https://doi.org/10.5281/zenodo.6325185,2022-02-28
3715,https://github.com/starkit/wsynphot,2022-02-03,2022-10-01,,2022-10-01,https://ui.adsabs.harvard.edu/abs/2022arXiv220911671B,2022-09-26
3716,https://github.com/NBISweden/AGAT,2023-10-19,2022-07-18,,2022-07-18,,2022-07-18
3717,https://github.com/sdss/marvin,2022-11-02,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019AJ....158...74C,2022-07-11
3718,https://github.com/nikhilroxtomar/FANet,2022-04-28,2022-06-25,,2022-06-25,10.1109/TNNLS.2022.3159394,2022-06-20
3719,https://github.com/twinl/website,2021-04-22,2020-07-04,,2020-07-04,10.5281/zenodo.1045248,2020-06-29
3720,https://github.com/scottleedavis/google-earth-toolbox,2019-09-07,2020-07-04,,2020-07-04,,2020-06-29
3721,https://github.com/tpospisi/RFCDE,2021-06-10,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020A%26C....3000362D,2022-07-11
3722,https://github.com/tpospisi/cdetools,2023-01-26,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020A%26C....3000362D,2022-07-11
3723,https://github.com/tpospisi/NNKCDE,2020-05-08,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020A%26C....3000362D,2022-07-11
3724,https://github.com/biomed-AI/GraphBepi,2023-02-13,2023-04-22,,2023-04-22,10.1093/bioinformatics/btad187,2023-04-17
3725,https://github.com/Theano/Theano,2022-12-20,2020-06-09,,2020-06-09,,2020-06-08
3726,https://github.com/fair-workflows/fairworkflows,2021-06-25,2021-06-26,,2021-06-26,10.5281/zenodo.5031729,2021-06-21
3727,https://github.com/fair-workflows/NanopubJL,2021-06-25,2021-06-26,,2021-06-26,10.5281/zenodo.5031855,2021-06-21
3728,https://github.com/fair-workflows/nanopub,2022-12-15,2020-12-19,,2020-12-19,10.5281/zenodo.4336538,2020-12-14
3729,https://github.com/hytrac/amber,2022-06-28,2022-11-19,,2022-11-19,[],2022-11-14
3730,https://github.com/FelixKrueger/TrimGalore,2023-02-02,2022-07-18,,2022-07-18,,2022-07-18
3731,https://github.com/farhanferoz/SkyNet,2018-11-23,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1741G,2022-07-11
3732,https://github.com/farhanferoz/BAMBI,2018-11-23,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2014MNRAS.441.1741G,2022-07-11
3733,https://github.com/farhanferoz/MultiNest,2022-03-01,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2009MNRAS.398.1601F,2022-07-11
3734,https://github.com/amanchokshi/EMBERS,2021-01-05,2020-11-28,2020-11-24,2020-11-24,https://doi.org/10.5281/zenodo.4287813,2020-11-23
3735,https://github.com/weizhouUMICH/SAIGE,2022-05-01,2021-07-10,,2021-07-10,,2021-07-05
3736,https://github.com/ariedel/lacewing,2020-03-23,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2017AJ....153...95R,2022-07-11
3737,https://github.com/OpenDA-Association/OpenDA,2023-09-25,2020-07-04,,2020-07-04,,2020-06-29
3738,https://github.com/cholla-hydro/cholla,2023-09-28,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2015ApJS..217...24S,2022-07-11
3739,https://github.com/ngbusca/QuasarNET,2022-08-26,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2020ApJ...901..153D,2022-07-11
3740,https://github.com/maize-genetics/rTASSEL,2023-08-15,2022-08-13,2022-08-09,2022-08-09,https://doi.org/10.5281/zenodo.6977430,2022-08-08
3741,https://github.com/nand1155/CausNet,2022-07-16,2023-03-11,,2023-03-11,10.1186/S12859-023-05159-6,2023-03-06
3742,https://github.com/DedalusProject/eigentools,2023-04-10,2021-06-26,2021-06-16,2021-06-16,https://doi.org/10.5281/zenodo.4968601,2021-06-21
3743,https://github.com/junkoda/sidm-nbody,2017-05-18,2022-07-17,,2022-07-17,https://iu.adsabs.harvard.edu/abs/2011MNRAS.415.1125K,2022-07-11
3744,https://github.com/CobayaSampler/cobaya,2023-10-20,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019JCAP...09..028A,2022-07-11
3745,https://github.com/PabloMSanAla/fabada,2023-10-10,2023-08-12,,2023-08-12,https://ui.adsabs.harvard.edu/abs/2023RASTI...2..129S,2023-08-07
3746,https://github.com/mivp/encube,2016-10-10,2022-07-17,,2022-07-17,https://doi.org/10.7717/peerj-cs.88,2022-07-11
3747,https://github.com/Michalychforever/AsPy,2018-11-21,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/#abs/2019JCAP...03..009I,2022-07-11
3748,https://github.com/ADThomas-astro/oxaf,2016-10-04,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2016ApJ...833..266T,2022-07-11
3749,https://github.com/Libsharp/libsharp,2021-02-07,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2013A%26A...554A.112R,2022-07-11
3750,https://github.com/Open-ET/flux-data-qaqc,2023-10-11,2021-10-16,2021-10-15,2021-10-15,https://doi.org/10.5281/zenodo.5573104,2021-10-11
3751,https://github.com/jonschwenk/RivGraph,2023-10-19,2021-03-13,2021-03-09,2021-03-09,https://doi.org/10.5281/zenodo.4591559,2021-03-08
3752,https://github.com/tanhevg/GpABC.jl,2023-01-31,2022-05-11,,2022-05-11,,2022-05-09
3753,https://github.com/alicia-ziying-yang/conTEXT-explorer,2021-12-08,2021-12-11,,2021-12-11,https://doi.org/10.5281/zenodo.5762642,2021-12-06
3754,https://github.com/matsen/pplacer,2021-07-22,2022-07-20,,2022-07-20,https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-11-538,2022-07-18
3755,https://github.com/astrosmili/smili,2023-09-26,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...4E,2022-07-11
3756,https://github.com/pawni/BayesByHypernet,2019-11-14,2022-05-11,,2022-05-11,,2022-05-09
3757,https://github.com/tschad/pycelp,2021-12-29,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2021SoPh..296..166S,2022-07-11
3758,https://github.com/AstrobioMike/GToTree,2023-10-14,2022-07-18,,2022-07-18,,2022-07-18
3759,https://github.com/USU-Analytics-Solution-Center/Bruno.jl,2023-03-10,2023-02-25,2023-02-19,2023-02-19,https://doi.org/10.5281/zenodo.7654894,2023-02-20
3760,https://github.com/dfujim/bfit,2023-05-24,2021-10-02,,2021-10-02,https://doi.org/10.5281/zenodo.5519795,2021-09-27
3761,https://github.com/Kambrian/HBTplus,2023-06-15,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2018MNRAS.474..604H,2022-07-11
3762,https://github.com/nboley/idr,2017-06-23,2022-07-18,,2022-07-18,,2022-07-18
3763,https://github.com/cpinte/casa_cube,2023-09-19,2022-08-06,,2022-08-06,https://ui.adsabs.harvard.edu/abs/2022arXiv220309528P,2022-08-01
3764,https://github.com/cpinte/pymcfost,2023-10-19,2022-08-06,,2022-08-06,https://ui.adsabs.harvard.edu/abs/2020MNRAS.493L.143N,2022-08-01
3765,https://github.com/cpinte/mcfost,2023-10-12,2022-08-06,,2022-08-06,https://ui.adsabs.harvard.edu/abs/2022arXiv220702869V,2022-08-01
3766,https://github.com/rhayes777/PyAutoFit,2023-10-16,2021-02-06,2021-02-03,2021-02-03,https://doi.org/10.5281/zenodo.4497861,2021-02-01
3767,https://github.com/clauswilke/PeptideBuilder,2020-04-05,2022-07-20,,2022-07-20,https://peerj.com/articles/80/,2022-07-18
3768,https://github.com/rpetit3/fastq-scan,2022-10-29,2022-07-18,,2022-07-18,,2022-07-18
3769,https://github.com/rpetit3/fastq-dl,2023-08-10,2023-05-13,,2023-05-13,,2023-05-08
3770,https://github.com/slzarate/parliament2,2021-11-17,2020-11-14,,2020-11-14,,2020-11-09
3771,https://github.com/astroML/gatspy,2023-05-19,2022-07-17,,2022-07-17,https://ui.adsabs.harvard.edu/abs/2015ApJ...812...18V,2022-07-11
3772,https://github.com/binzhulab/SUITOR,2022-03-04,2022-07-16,,2022-07-16,10.1371/JOURNAL.PCBI.1009309,2022-07-11
3773,https://github.com/brunettsp/myosothes,2022-11-16,2023-02-04,,2023-02-04,10.1038/S41598-022-24139-Z,2023-01-30
3774,https://github.com/bolverk/huji-rich,2022-03-31,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2015ApJS..216...35Y,2022-07-11
3775,https://github.com/tronsgaard/barycorr,2021-09-16,2022-07-17,,2022-07-17,http://adsabs.harvard.edu/abs/2014PASP..126..838W,2022-07-11
